customer_id,customer_city,occupation,income_bucket,joining_date,customer_tenure_months,primary_card_type,preferred_rewards_category,avg_monthly_spend,spend_segment
CUST0002110,Visakhapatnam,Self-employed,15L-30L,2021-08-08,60.0,Consumer,General/cashback,22214.0,High
CUST0002111,Hyderabad,Freelancer,7L-15L,2021-05-06,63.0,Commercial,Fuel,17620.505,Medium
CUST0002112,Chandigarh,Salaried,3L-7L,2022-09-18,47.0,Consumer,Travel,5744.248,Medium
CUST0002113,Kochi,Salaried,7L-15L,2022-05-25,50.0,Consumer,Dining,2472.5440000000003,Low
CUST0002114,Indore,Self-employed,3L-7L,2019-10-21,82.0,Consumer,Fuel,7426.267500000001,Medium
CUST0002115,Chennai,Self-employed,15L-30L,2023-08-24,35.0,Consumer,Travel,44864.99000000001,High
CUST0002116,Hyderabad,Salaried,15L-30L,2023-06-23,37.0,Consumer,Health,41459.51833333333,High
CUST0002117,Kolkata,Self-employed,7L-15L,2023-06-03,38.0,Commercial,Shopping,3015.8300000000004,Low
CUST0002118,Surat,Salaried,7L-15L,2018-12-13,92.0,Consumer,Fuel,21942.23166666667,High
CUST0002119,Kolkata,Retired,15L-30L,2019-08-18,84.0,Consumer,Travel,29559.317142857148,High
CUST0002120,Hyderabad,Self-employed,30L+,2018-11-07,93.0,Consumer,General/cashback,113233.24857142859,Very High
CUST0002121,Nagpur,Self-employed,3L-7L,2022-07-24,48.0,Corporate,General/cashback,15508.099999999997,Medium
CUST0002122,Lucknow,Business Owner,15L-30L,2022-05-18,51.0,Commercial,Travel,41312.33666666666,High
CUST0002123,Ahmedabad,Government Employee,3L-7L,2022-10-03,46.0,Consumer,Fuel,4831.804999999999,Low
CUST0002124,Jaipur,Salaried,15L-30L,2019-11-07,81.0,Commercial,General/cashback,20430.471666666665,High
CUST0002125,Hyderabad,Freelancer,15L-30L,2019-12-09,80.0,Commercial,Dining,47885.904285714285,High
CUST0002126,Nagpur,Retired,3L-7L,2018-12-19,92.0,Consumer,Travel,12045.799999999997,Medium
CUST0002127,Pune,Self-employed,15L-30L,2022-09-26,46.0,Consumer,Travel,30651.104999999996,High
CUST0002128,Pune,Salaried,15L-30L,2018-12-25,91.0,Corporate,Travel,30016.86333333333,High
CUST0002129,Bengaluru,Salaried,15L-30L,2018-10-19,94.0,Commercial,Dining,22846.696666666667,High
CUST0002130,Lucknow,Retired,3L-7L,2023-09-28,34.0,Consumer,General/cashback,36158.0375,High
CUST0002131,Lucknow,Salaried,7L-15L,2022-05-13,51.0,Consumer,General/cashback,5083.459999999999,Medium
CUST0002132,Chennai,Salaried,15L-30L,2023-06-05,38.0,Commercial,Dining,22141.448333333334,High
CUST0002133,Visakhapatnam,Retired,3L-7L,2018-08-16,96.0,Consumer,Shopping,19409.201999999997,Medium
CUST0002134,Coimbatore,Government Employee,3L-7L,2021-07-08,61.0,Consumer,General/cashback,13063.894999999999,Medium
CUST0002135,Delhi,Self-employed,30L+,2024-05-06,27.0,Commercial,Travel,43618.09166666667,High
CUST0002136,Nagpur,Salaried,7L-15L,2021-02-25,65.0,Consumer,General/cashback,10731.728333333334,Medium
CUST0002137,Pune,Business Owner,7L-15L,2023-05-11,39.0,Commercial,Shopping,17376.998000000003,Medium
CUST0002138,Madurai,Government Employee,7L-15L,2022-05-20,51.0,Consumer,Health,6218.186,Medium
CUST0002139,Hyderabad,Salaried,3L-7L,2021-01-06,67.0,Consumer,Shopping,12490.132500000002,Medium
CUST0002140,Hyderabad,Salaried,15L-30L,2023-12-19,32.0,Consumer,Shopping,17930.546666666665,Medium
CUST0002141,Kolkata,Retired,7L-15L,2019-01-08,91.0,Consumer,Travel,9158.201428571429,Medium
CUST0002142,Hyderabad,Freelancer,<3L,2021-11-17,57.0,Consumer,Shopping,2749.9674999999997,Low
CUST0002143,Nagpur,Self-employed,30L+,2020-08-06,72.0,Corporate,Dining,65703.68666666666,Very High
CUST0002144,Kolkata,Retired,15L-30L,2022-10-03,46.0,Consumer,Shopping,55333.35166666668,High
CUST0002145,Hyderabad,Business Owner,3L-7L,2019-11-16,81.0,Commercial,Dining,6874.171666666666,Medium
CUST0002146,Ahmedabad,Retired,15L-30L,2021-10-09,58.0,Consumer,Health,39935.20333333333,High
CUST0002147,Agra,Salaried,15L-30L,2021-05-14,63.0,Consumer,Fuel,38618.86166666667,High
CUST0002148,Bhopal,Self-employed,15L-30L,2022-10-20,46.0,Corporate,Travel,38399.46833333333,High
CUST0002149,Ahmedabad,Business Owner,3L-7L,2023-04-24,39.0,Commercial,Health,15356.863333333335,Medium
CUST0002150,Chennai,Self-employed,3L-7L,2021-11-03,57.0,Consumer,Health,6908.88,Medium
CUST0002151,Bengaluru,Salaried,15L-30L,2022-07-14,49.0,Commercial,Travel,23579.72,High
CUST0002152,Visakhapatnam,Business Owner,15L-30L,2020-12-09,68.0,Commercial,General/cashback,32475.833333333332,High
CUST0002153,Indore,Business Owner,3L-7L,2020-12-06,68.0,Corporate,Travel,19543.066666666666,Medium
CUST0002154,Lucknow,Salaried,7L-15L,2022-04-15,52.0,Consumer,Dining,21568.83166666667,High
CUST0002155,Visakhapatnam,Self-employed,3L-7L,2023-08-16,36.0,Consumer,Fuel,19729.052000000003,Medium
CUST0002156,Delhi,Freelancer,7L-15L,2023-03-04,41.0,Consumer,Fuel,15730.104285714286,Medium
CUST0002157,Nagpur,Business Owner,7L-15L,2022-10-26,45.0,Consumer,Fuel,10000.151666666667,Medium
CUST0002158,Hyderabad,Self-employed,<3L,2022-01-27,54.0,Consumer,Travel,2512.4440000000004,Low
CUST0002159,Ahmedabad,Salaried,15L-30L,2019-12-19,80.0,Corporate,Shopping,45980.555,High
CUST0002160,Kolkata,Salaried,15L-30L,2022-11-17,45.0,Consumer,General/cashback,16044.355000000001,Medium
CUST0002161,Pune,Government Employee,7L-15L,2020-01-20,79.0,Consumer,General/cashback,17142.768333333337,Medium
CUST0002162,Ranchi,Government Employee,30L+,2024-01-15,31.0,Consumer,Shopping,13807.756666666668,Medium
CUST0002163,Chennai,Business Owner,3L-7L,2020-07-23,72.0,Corporate,Dining,8294.6175,Medium
CUST0002164,Bhopal,Business Owner,<3L,2020-09-01,71.0,Corporate,General/cashback,13159.3625,Medium
CUST0002165,Chandigarh,Self-employed,7L-15L,2019-09-23,82.0,Consumer,Health,8926.411666666667,Medium
CUST0002166,Kochi,Self-employed,7L-15L,2020-09-01,71.0,Consumer,General/cashback,9265.936000000002,Medium
CUST0002167,Patna,Self-employed,3L-7L,2022-07-20,49.0,Consumer,General/cashback,11571.676666666666,Medium
CUST0002168,Pune,Self-employed,30L+,2022-07-16,49.0,Corporate,General/cashback,68368.59833333334,Very High
CUST0002169,Pune,Salaried,7L-15L,2019-08-19,84.0,Consumer,Travel,4990.386666666666,Low
CUST0002170,Bengaluru,Salaried,7L-15L,2018-09-30,94.0,Consumer,General/cashback,2189.098,Low
CUST0002171,Hyderabad,Retired,15L-30L,2021-05-29,62.0,Consumer,Shopping,43022.498333333344,High
CUST0002172,Visakhapatnam,Self-employed,15L-30L,2019-10-02,82.0,Commercial,Fuel,20324.55,High
CUST0002173,Kolkata,Government Employee,7L-15L,2018-08-05,96.0,Consumer,Shopping,13805.582857142857,Medium
CUST0002174,Chennai,Business Owner,<3L,2019-01-30,90.0,Corporate,General/cashback,1223.1633333333332,Low
CUST0002175,Hyderabad,Government Employee,7L-15L,2024-03-19,29.0,Consumer,Shopping,21560.278333333332,High
CUST0002176,Kolkata,Salaried,3L-7L,2021-08-23,59.0,Consumer,General/cashback,2657.618,Low
CUST0002177,Indore,Salaried,7L-15L,2020-11-10,69.0,Consumer,Health,7251.3279999999995,Medium
CUST0002178,Chennai,Business Owner,15L-30L,2021-04-27,63.0,Consumer,Dining,24321.75,High
CUST0002179,Chandigarh,Self-employed,3L-7L,2020-12-11,68.0,Consumer,Shopping,17361.21857142857,Medium
CUST0002180,Surat,Salaried,7L-15L,2020-04-30,75.0,Consumer,Fuel,13978.854000000001,Medium
CUST0002181,Bhopal,Business Owner,15L-30L,2023-01-26,42.0,Corporate,Fuel,26150.552000000003,High
CUST0002182,Hyderabad,Salaried,3L-7L,2020-12-09,68.0,Consumer,Dining,6179.51,Medium
CUST0002183,Surat,Salaried,3L-7L,2020-06-21,74.0,Consumer,Travel,1969.5766666666666,Low
CUST0002184,Bengaluru,Student,15L-30L,2020-06-19,74.0,Consumer,General/cashback,31384.47333333333,High
CUST0002185,Pune,Self-employed,<3L,2020-12-15,68.0,Consumer,Shopping,2311.3725,Low
CUST0002186,Indore,Salaried,3L-7L,2021-11-10,57.0,Corporate,Dining,6714.883333333334,Medium
CUST0002187,Surat,Salaried,<3L,2022-04-23,51.0,Consumer,Travel,8252.365000000002,Medium
CUST0002188,Bengaluru,Retired,7L-15L,2023-08-20,36.0,Consumer,Dining,25135.412500000002,High
CUST0002189,Visakhapatnam,Retired,7L-15L,2019-12-06,80.0,Consumer,Health,21005.912857142856,High
CUST0002190,Mumbai,Salaried,7L-15L,2019-08-13,84.0,Consumer,Dining,7026.556,Medium
CUST0002191,Lucknow,Self-employed,3L-7L,2018-08-03,96.0,Consumer,Health,16911.2475,Medium
CUST0002192,Mysuru,Business Owner,3L-7L,2022-02-16,54.0,Consumer,Dining,12759.8825,Medium
CUST0002193,Ahmedabad,Salaried,3L-7L,2023-03-03,41.0,Consumer,General/cashback,7893.937500000001,Medium
CUST0002194,Bhopal,Self-employed,15L-30L,2020-10-26,69.0,Commercial,General/cashback,35037.621666666666,High
CUST0002195,Lucknow,Salaried,30L+,2020-11-13,69.0,Corporate,General/cashback,120641.89333333333,Very High
CUST0002196,Bhopal,Salaried,7L-15L,2022-03-27,52.0,Consumer,Fuel,5504.122,Medium
CUST0002197,Kochi,Business Owner,3L-7L,2022-05-23,50.0,Commercial,Dining,4931.33,Low
CUST0002198,Nagpur,Salaried,15L-30L,2021-07-26,60.0,Commercial,Health,34335.39,High
CUST0002199,Hyderabad,Self-employed,3L-7L,2021-11-29,56.0,Consumer,Health,2128.21,Low
CUST0002200,Indore,Salaried,3L-7L,2020-08-21,72.0,Consumer,General/cashback,6794.289999999999,Medium
CUST0002201,Hyderabad,Self-employed,30L+,2020-02-20,78.0,Consumer,Shopping,89100.79333333332,Very High
CUST0002202,Mysuru,Retired,<3L,2020-12-30,67.0,Commercial,Shopping,3145.4150000000004,Low
CUST0002203,Hyderabad,Self-employed,3L-7L,2020-05-14,75.0,Consumer,General/cashback,14028.607999999998,Medium
CUST0002204,Hyderabad,Self-employed,7L-15L,2023-08-02,36.0,Consumer,General/cashback,12507.152000000002,Medium
CUST0002205,Visakhapatnam,Self-employed,7L-15L,2022-07-27,48.0,Consumer,Dining,32355.855,High
CUST0002206,Hyderabad,Government Employee,7L-15L,2023-01-10,43.0,Corporate,General/cashback,20599.576666666664,High
CUST0002207,Pune,Business Owner,3L-7L,2019-09-12,83.0,Consumer,Travel,14972.7,Medium
CUST0002208,Indore,Salaried,7L-15L,2023-05-23,38.0,Consumer,Dining,8344.554999999998,Medium
CUST0002209,Bengaluru,Salaried,<3L,2019-04-15,88.0,Consumer,Shopping,8978.3725,Medium
CUST0002210,Bengaluru,Business Owner,30L+,2021-01-05,67.0,Corporate,Dining,131806.18833333335,Very High
CUST0002211,Kolkata,Retired,3L-7L,2023-05-21,39.0,Consumer,Fuel,7979.5999999999985,Medium
CUST0002212,Hyderabad,Salaried,<3L,2022-01-31,54.0,Consumer,Fuel,15818.14,Medium
CUST0002213,Hyderabad,Self-employed,7L-15L,2024-02-03,30.0,Consumer,Dining,25548.660000000003,High
CUST0002214,Mumbai,Business Owner,3L-7L,2022-12-17,44.0,Consumer,Dining,19383.525,Medium
CUST0002215,Pune,Self-employed,15L-30L,2020-11-10,69.0,Commercial,Travel,49323.74333333334,High
CUST0002216,Chennai,Business Owner,3L-7L,2024-02-27,29.0,Corporate,General/cashback,11003.9425,Medium
CUST0002217,Mumbai,Salaried,7L-15L,2021-04-28,63.0,Consumer,Shopping,28015.122000000003,High
CUST0002218,Surat,Business Owner,3L-7L,2019-11-18,81.0,Corporate,Dining,1716.8500000000001,Low
CUST0002219,Surat,Freelancer,7L-15L,2022-12-26,43.0,Consumer,General/cashback,7109.8,Medium
CUST0002220,Mumbai,Retired,3L-7L,2024-02-06,30.0,Consumer,Shopping,8308.425,Medium
CUST0002221,Chennai,Business Owner,7L-15L,2020-09-24,70.0,Corporate,Travel,18054.258333333335,Medium
CUST0002222,Visakhapatnam,Salaried,3L-7L,2022-03-02,53.0,Consumer,General/cashback,4212.27,Low
CUST0002223,Lucknow,Freelancer,15L-30L,2021-12-29,55.0,Commercial,Shopping,51531.176666666666,High
CUST0002224,Indore,Government Employee,15L-30L,2021-09-21,59.0,Consumer,Travel,27581.336666666666,High
CUST0002225,Kolkata,Self-employed,3L-7L,2020-12-09,68.0,Consumer,Travel,2952.7200000000003,Low
CUST0002226,Bengaluru,Salaried,3L-7L,2021-09-27,58.0,Commercial,Fuel,21312.561999999998,High
CUST0002227,Bhopal,Salaried,<3L,2022-08-16,48.0,Commercial,Health,6363.5925,Medium
CUST0002228,Varanasi,Business Owner,<3L,2023-08-07,36.0,Corporate,Health,4098.839999999999,Low
CUST0002229,Varanasi,Self-employed,3L-7L,2018-08-06,96.0,Consumer,General/cashback,2913.4900000000002,Low
CUST0002230,Hyderabad,Salaried,7L-15L,2020-03-22,76.0,Consumer,Dining,30232.721666666665,High
CUST0002231,Chennai,Business Owner,30L+,2020-07-01,73.0,Commercial,Travel,95689.66142857143,Very High
CUST0002232,Bengaluru,Student,15L-30L,2023-01-28,42.0,Consumer,Travel,38833.938571428575,High
CUST0002233,Chennai,Salaried,3L-7L,2024-04-20,28.0,Consumer,General/cashback,858.235,Low
CUST0002234,Chennai,Self-employed,3L-7L,2020-09-12,71.0,Consumer,Fuel,4985.173333333333,Low
CUST0002235,Surat,Retired,<3L,2019-01-30,90.0,Consumer,Fuel,2941.45,Low
CUST0002236,Bengaluru,Retired,3L-7L,2022-03-08,53.0,Consumer,General/cashback,28487.596666666665,High
CUST0002237,Patna,Salaried,3L-7L,2023-09-19,35.0,Consumer,General/cashback,6315.765,Medium
CUST0002238,Delhi,Salaried,3L-7L,2021-05-03,63.0,Consumer,Travel,6296.751666666667,Medium
CUST0002239,Mumbai,Self-employed,3L-7L,2018-08-01,96.0,Consumer,Fuel,11506.638333333334,Medium
CUST0002240,Visakhapatnam,Salaried,<3L,2021-09-29,58.0,Consumer,Fuel,2326.29,Low
CUST0002241,Nagpur,Self-employed,7L-15L,2022-06-02,50.0,Consumer,Travel,13706.113333333333,Medium
CUST0002242,Pune,Business Owner,<3L,2018-10-08,94.0,Consumer,Travel,659.3033333333334,Low
CUST0002243,Lucknow,Freelancer,30L+,2022-12-31,43.0,Corporate,Travel,88835.47000000002,Very High
CUST0002244,Hyderabad,Business Owner,7L-15L,2022-05-15,51.0,Corporate,General/cashback,2586.7166666666667,Low
CUST0002245,Bengaluru,Government Employee,7L-15L,2022-12-25,43.0,Consumer,Health,20075.15,High
CUST0002246,Kolkata,Freelancer,7L-15L,2023-07-07,37.0,Consumer,Fuel,7664.151666666668,Medium
CUST0002247,Chennai,Self-employed,7L-15L,2019-03-06,89.0,Consumer,Dining,10518.195,Medium
CUST0002248,Surat,Salaried,7L-15L,2022-04-14,52.0,Consumer,Shopping,15522.420000000002,Medium
CUST0002249,Hyderabad,Government Employee,7L-15L,2019-09-11,83.0,Consumer,Shopping,7638.094,Medium
CUST0002250,Kochi,Salaried,3L-7L,2021-06-20,62.0,Consumer,Fuel,4118.936,Low
CUST0002251,Chandigarh,Salaried,3L-7L,2020-02-11,78.0,Consumer,Dining,7836.873333333333,Medium
CUST0002252,Bengaluru,Salaried,<3L,2024-01-10,31.0,Consumer,Shopping,1419.0933333333332,Low
CUST0002253,Mumbai,Business Owner,15L-30L,2021-01-18,67.0,Commercial,Travel,43641.24714285715,High
CUST0002254,Kolkata,Salaried,15L-30L,2018-12-27,91.0,Corporate,Shopping,33832.145,High
CUST0002255,Chandigarh,Self-employed,7L-15L,2018-07-30,96.0,Corporate,Fuel,25852.566666666666,High
CUST0002256,Kochi,Salaried,30L+,2023-03-30,40.0,Consumer,Dining,104711.60333333333,Very High
CUST0002257,Nagpur,Business Owner,7L-15L,2019-11-22,80.0,Corporate,Dining,23534.638333333332,High
CUST0002258,Pune,Salaried,30L+,2018-11-30,92.0,Commercial,Travel,100029.34166666666,Very High
CUST0002259,Hyderabad,Self-employed,7L-15L,2020-01-30,78.0,Consumer,Fuel,28341.353333333333,High
CUST0002260,Ahmedabad,Government Employee,7L-15L,2022-01-10,55.0,Consumer,Fuel,10353.2275,Medium
CUST0002261,Bengaluru,Salaried,15L-30L,2023-08-19,36.0,Consumer,Shopping,41778.88333333334,High
CUST0002262,Indore,Salaried,3L-7L,2021-02-18,66.0,Consumer,Health,16911.686,Medium
CUST0002263,Bengaluru,Salaried,3L-7L,2024-04-07,28.0,Consumer,General/cashback,7485.089999999999,Medium
CUST0002264,Chennai,Salaried,7L-15L,2020-05-18,75.0,Commercial,Travel,28442.106666666663,High
CUST0002265,Ahmedabad,Self-employed,<3L,2021-12-27,55.0,Consumer,Dining,6961.389999999999,Medium
CUST0002266,Kolkata,Salaried,3L-7L,2024-01-13,31.0,Commercial,Dining,7659.784,Medium
CUST0002267,Lucknow,Self-employed,30L+,2020-04-03,76.0,Commercial,General/cashback,28374.364285714288,High
CUST0002268,Kolkata,Business Owner,7L-15L,2021-12-20,56.0,Commercial,Travel,6050.4125,Medium
CUST0002269,Patna,Government Employee,<3L,2021-06-08,62.0,Commercial,Fuel,4470.578,Low
CUST0002270,Coimbatore,Salaried,<3L,2022-10-02,46.0,Consumer,Fuel,3345.0840000000003,Low
CUST0002271,Visakhapatnam,Government Employee,15L-30L,2021-11-07,57.0,Consumer,Travel,41970.228,High
CUST0002272,Surat,Student,30L+,2023-06-03,38.0,Corporate,General/cashback,65542.07166666667,Very High
CUST0002273,Surat,Business Owner,7L-15L,2023-04-22,39.0,Consumer,Travel,29767.281666666673,High
CUST0002274,Surat,Freelancer,3L-7L,2020-06-17,74.0,Consumer,General/cashback,4375.158,Low
CUST0002275,Kolkata,Self-employed,7L-15L,2019-07-02,85.0,Consumer,Dining,8209.191428571428,Medium
CUST0002276,Chennai,Salaried,7L-15L,2023-06-10,38.0,Consumer,Health,12034.995,Medium
CUST0002277,Lucknow,Retired,15L-30L,2023-06-19,38.0,Consumer,Health,17136.477142857144,Medium
CUST0002278,Mumbai,Retired,7L-15L,2020-12-20,68.0,Consumer,Dining,11017.985,Medium
CUST0002279,Mumbai,Salaried,15L-30L,2021-02-11,66.0,Commercial,Shopping,30032.629999999994,High
CUST0002280,Visakhapatnam,Salaried,3L-7L,2022-02-09,54.0,Commercial,Fuel,2937.3300000000004,Low
CUST0002281,Mumbai,Salaried,15L-30L,2018-07-27,96.0,Consumer,Travel,31822.588333333333,High
CUST0002282,Ahmedabad,Self-employed,7L-15L,2018-08-24,95.0,Corporate,Dining,8407.263333333334,Medium
CUST0002283,Surat,Retired,3L-7L,2020-08-19,72.0,Consumer,Dining,5927.8240000000005,Medium
CUST0002284,Bengaluru,Salaried,7L-15L,2019-01-21,91.0,Consumer,General/cashback,17569.666666666668,Medium
CUST0002285,Agra,Business Owner,3L-7L,2021-09-20,59.0,Consumer,Shopping,12002.5,Medium
CUST0002286,Bengaluru,Government Employee,30L+,2024-05-16,27.0,Commercial,Travel,150613.02166666667,Very High
CUST0002287,Visakhapatnam,Salaried,7L-15L,2023-10-16,34.0,Consumer,Shopping,16830.521666666667,Medium
CUST0002288,Mumbai,Business Owner,30L+,2019-08-16,84.0,Consumer,Travel,109359.85999999999,Very High
CUST0002289,Hyderabad,Self-employed,7L-15L,2023-09-05,35.0,Consumer,General/cashback,25642.156,High
CUST0002290,Bengaluru,Salaried,7L-15L,2023-06-03,38.0,Consumer,Fuel,5599.015,Medium
CUST0002291,Chennai,Self-employed,7L-15L,2020-05-21,75.0,Consumer,Travel,4344.442000000001,Low
CUST0002292,Pune,Salaried,<3L,2021-08-20,60.0,Consumer,Dining,2860.5866666666666,Low
CUST0002293,Hyderabad,Business Owner,15L-30L,2022-12-31,43.0,Consumer,Fuel,47382.131666666675,High
CUST0002294,Madurai,Salaried,<3L,2019-08-14,84.0,Corporate,Dining,1364.042,Low
CUST0002295,Hyderabad,Government Employee,7L-15L,2020-03-01,77.0,Consumer,Shopping,7501.806666666667,Medium
CUST0002296,Coimbatore,Business Owner,3L-7L,2022-09-20,47.0,Commercial,General/cashback,8354.542,Medium
CUST0002297,Bengaluru,Retired,15L-30L,2023-03-13,41.0,Corporate,Fuel,37351.844999999994,High
CUST0002298,Mysuru,Freelancer,15L-30L,2020-01-29,78.0,Consumer,Dining,35046.23857142857,High
CUST0002299,Hyderabad,Freelancer,15L-30L,2023-01-09,43.0,Corporate,Dining,29843.823333333334,High
CUST0002300,Pune,Salaried,7L-15L,2022-12-29,43.0,Consumer,General/cashback,7727.478333333333,Medium
CUST0002301,Jaipur,Self-employed,7L-15L,2019-03-17,89.0,Commercial,Travel,5479.926666666667,Medium
CUST0002302,Delhi,Freelancer,3L-7L,2019-04-04,88.0,Corporate,Shopping,14875.77,Medium
CUST0002303,Coimbatore,Freelancer,15L-30L,2018-08-22,95.0,Corporate,Shopping,45941.479999999996,High
CUST0002304,Hyderabad,Business Owner,3L-7L,2021-10-27,57.0,Consumer,Health,10019.848,Medium
CUST0002305,Jaipur,Salaried,15L-30L,2020-02-08,78.0,Corporate,Travel,83306.725,Very High
CUST0002306,Jaipur,Salaried,15L-30L,2023-03-29,40.0,Commercial,Shopping,54236.21833333333,High
CUST0002307,Lucknow,Salaried,7L-15L,2018-07-25,96.0,Consumer,Shopping,8277.28,Medium
CUST0002308,Mumbai,Salaried,15L-30L,2024-02-07,30.0,Corporate,Health,51056.335,High
CUST0002309,Bengaluru,Freelancer,7L-15L,2019-05-08,87.0,Corporate,Travel,14641.380000000003,Medium
CUST0002310,Bengaluru,Self-employed,7L-15L,2020-10-30,69.0,Consumer,Health,11221.752000000002,Medium
CUST0002311,Chennai,Self-employed,7L-15L,2018-11-14,93.0,Commercial,Dining,10556.029999999999,Medium
CUST0002312,Bengaluru,Salaried,3L-7L,2020-05-18,75.0,Consumer,Dining,15372.664999999999,Medium
CUST0002313,Patna,Freelancer,7L-15L,2023-04-13,40.0,Consumer,Shopping,7430.636000000001,Medium
CUST0002314,Ahmedabad,Salaried,7L-15L,2020-05-24,74.0,Consumer,Health,12220.261999999999,Medium
CUST0002315,Surat,Salaried,15L-30L,2020-01-10,79.0,Consumer,Shopping,56585.63500000001,High
CUST0002316,Pune,Government Employee,30L+,2021-06-23,61.0,Commercial,Travel,70200.42285714285,Very High
CUST0002317,Hyderabad,Business Owner,3L-7L,2020-12-09,68.0,Consumer,General/cashback,10064.33,Medium
CUST0002318,Ahmedabad,Salaried,3L-7L,2022-01-14,55.0,Consumer,General/cashback,5803.346,Medium
CUST0002319,Chennai,Salaried,7L-15L,2022-10-30,45.0,Commercial,General/cashback,6109.032,Medium
CUST0002320,Chennai,Self-employed,3L-7L,2020-10-03,70.0,Consumer,Health,6080.795000000001,Medium
CUST0002321,Kolkata,Business Owner,7L-15L,2021-06-08,62.0,Consumer,Shopping,26592.75,High
CUST0002322,Ahmedabad,Salaried,7L-15L,2024-03-22,28.0,Commercial,Health,8524.616,Medium
CUST0002323,Mysuru,Business Owner,7L-15L,2019-12-08,80.0,Corporate,Travel,12617.3525,Medium
CUST0002324,Hyderabad,Salaried,7L-15L,2023-01-01,43.0,Consumer,Fuel,10526.05,Medium
CUST0002325,Kolkata,Business Owner,15L-30L,2024-02-22,29.0,Corporate,Travel,29931.095999999998,High
CUST0002326,Bengaluru,Government Employee,15L-30L,2022-11-28,44.0,Commercial,Travel,56077.276666666665,High
CUST0002327,Chennai,Government Employee,30L+,2019-02-19,90.0,Consumer,Shopping,80420.77333333333,Very High
CUST0002328,Indore,Salaried,15L-30L,2019-10-25,81.0,Consumer,General/cashback,56099.995,High
CUST0002329,Bengaluru,Salaried,15L-30L,2021-12-01,56.0,Consumer,Travel,50349.08000000001,High
CUST0002330,Lucknow,Salaried,3L-7L,2021-10-22,57.0,Consumer,Dining,3893.2039999999993,Low
